timestamp,open,high,low,close,volume
1759577400000,122094.76,122134.53,122094.75,122120.35,11.24806
1759577700000,122108.94,122113.13,122070.03,122070.03,11.84889
1759578000000,122043.01,122108.55,122028.39,122059.61,10.57204
1759578300000,122059.62,122059.62,122035.07,122035.08,7.23709
1759578600000,122035.07,122070.24,122035.07,122037.34,23.49785
1759578900000,122037.33,122037.34,121973.26,121973.26,16.86369
1759579200000,121973.26,122053.43,121973.25,122053.42,19.76636
1759579500000,122025.03,122025.03,122004.98,122016.41,7.8231
1759579800000,122016.4,122100.0,122016.4,122100.0,16.50703
1759580100000,122100.0,122103.0,122079.19,122079.32,17.99143
1759580400000,122079.3,122079.65,122067.18,122079.65,6.80228
1759580700000,122079.64,122079.65,122030.26,122077.33,12.57733
1759581000000,122077.33,122079.65,122006.68,122031.0,11.67078
1759581300000,122031.0,122055.57,122016.01,122024.69,9.02363
1759581600000,122045.24,122055.57,122041.7,122041.71,9.15327
1759581900000,122041.71,122041.71,121973.23,121973.23,25.60475
1759582200000,121964.73,121993.0,121964.73,121970.0,18.08773
1759582500000,121969.96,122015.86,121969.95,122005.62,32.29685
1759582800000,122005.62,122254.0,122005.62,122253.99,47.4326
1759583100000,122254.99,122509.52,122228.02,122436.6,70.29806
1759583400000,122463.43,122483.44,122382.91,122398.82,18.26776
1759583700000,122391.51,122450.0,122376.66,122413.01,49.20318
1759584000000,122407.1,122407.1,122292.43,122323.05,30.53038
1759584300000,122336.32,122350.99,122314.5,122314.51,9.2849
1759584600000,122314.51,122370.0,122314.5,122370.0,7.45784
1759584900000,122369.99,122450.0,122369.99,122450.0,15.79624
1759585200000,122450.0,122450.0,122413.15,122419.78,17.94991
1759585500000,122405.19,122447.49,122405.18,122428.74,14.06785
1759585800000,122428.73,122428.74,122379.4,122379.41,15.03716
1759586100000,122379.4,122392.24,122365.76,122385.42,12.57221
1759586400000,122385.42,122399.4,122332.84,122364.97,18.17541
1759586700000,122338.04,122349.58,122300.0,122309.91,13.11428
1759587000000,122341.96,122414.81,122317.09,122414.8,13.02297
1759587300000,122425.17,122459.98,122335.46,122342.23,29.0471
1759587600000,122381.63,122381.64,122340.08,122340.08,14.08724
1759587900000,122340.09,122340.09,122292.43,122313.55,13.43503
1759588200000,122313.56,122313.56,122270.0,122292.42,20.32412
1759588500000,122292.44,122292.44,122244.1,122260.01,8.56279
1759588800000,122260.01,122292.24,122260.0,122260.0,8.23162
1759589100000,122245.17,122245.17,122160.48,122180.81,19.00094
1759590000000,122000.01,122144.28,121875.14,122032.77,91.64968
